Point,Output,Nominal,Pass/Fail
204,Pass,1,
"Parameters: PW=10p, BLB_Vdd=-62.5m",,,
205,BLB_Vdd,-62.5e-3,
205,PW,10e-12,
205,Pass,1,
"Parameters: PW=10p, BLB_Vdd=-50m",,,
206,BLB_Vdd,-50e-3,
206,PW,10e-12,
206,Pass,1,
"Parameters: PW=10p, BLB_Vdd=-37.5m",,,
207,BLB_Vdd,-37.5e-3,
207,PW,10e-12,
207,Pass,0,
"Parameters: PW=10p, BLB_Vdd=-25m",,,
208,BLB_Vdd,-25e-3,
208,PW,10e-12,
208,Pass,0,
"Parameters: PW=10p, BLB_Vdd=-12.5m",,,
209,BLB_Vdd,-12.5e-3,
209,PW,10e-12,
209,Pass,0,
"Parameters: PW=10p, BLB_Vdd=79.8a",,,
210,BLB_Vdd,79.8e-18,
210,PW,10e-12,
210,Pass,0,
"Parameters: PW=11p, BLB_Vdd=-250m",,,
211,BLB_Vdd,-250e-3,
211,PW,11e-12,
211,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-237.5m",,,
212,BLB_Vdd,-237.5e-3,
212,PW,11e-12,
212,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-225m",,,
213,BLB_Vdd,-225e-3,
213,PW,11e-12,
213,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-212.5m",,,
214,BLB_Vdd,-212.5e-3,
214,PW,11e-12,
214,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-200m",,,
215,BLB_Vdd,-200e-3,
215,PW,11e-12,
215,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-187.5m",,,
216,BLB_Vdd,-187.5e-3,
216,PW,11e-12,
216,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-175m",,,
217,BLB_Vdd,-175e-3,
217,PW,11e-12,
217,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-162.5m",,,
218,BLB_Vdd,-162.5e-3,
218,PW,11e-12,
218,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-150m",,,
219,BLB_Vdd,-150e-3,
219,PW,11e-12,
219,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-137.5m",,,
220,BLB_Vdd,-137.5e-3,
220,PW,11e-12,
220,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-125m",,,
221,BLB_Vdd,-125e-3,
221,PW,11e-12,
221,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-112.5m",,,
222,BLB_Vdd,-112.5e-3,
222,PW,11e-12,
222,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-100m",,,
223,BLB_Vdd,-100e-3,
223,PW,11e-12,
223,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-87.5m",,,
224,BLB_Vdd,-87.5e-3,
224,PW,11e-12,
224,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-75m",,,
225,BLB_Vdd,-75e-3,
225,PW,11e-12,
225,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-62.5m",,,
226,BLB_Vdd,-62.5e-3,
226,PW,11e-12,
226,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-50m",,,
227,BLB_Vdd,-50e-3,
227,PW,11e-12,
227,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-37.5m",,,
228,BLB_Vdd,-37.5e-3,
228,PW,11e-12,
228,Pass,1,
"Parameters: PW=11p, BLB_Vdd=-25m",,,
229,BLB_Vdd,-25e-3,
229,PW,11e-12,
229,Pass,0,
"Parameters: PW=11p, BLB_Vdd=-12.5m",,,
230,BLB_Vdd,-12.5e-3,
230,PW,11e-12,
230,Pass,0,
"Parameters: PW=11p, BLB_Vdd=79.8a",,,
231,BLB_Vdd,79.8e-18,
231,PW,11e-12,
231,Pass,0,
"Parameters: PW=12p, BLB_Vdd=-250m",,,
232,BLB_Vdd,-250e-3,
232,PW,12e-12,
232,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-237.5m",,,
233,BLB_Vdd,-237.5e-3,
233,PW,12e-12,
233,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-225m",,,
234,BLB_Vdd,-225e-3,
234,PW,12e-12,
234,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-212.5m",,,
235,BLB_Vdd,-212.5e-3,
235,PW,12e-12,
235,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-200m",,,
236,BLB_Vdd,-200e-3,
236,PW,12e-12,
236,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-187.5m",,,
237,BLB_Vdd,-187.5e-3,
237,PW,12e-12,
237,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-175m",,,
238,BLB_Vdd,-175e-3,
238,PW,12e-12,
238,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-162.5m",,,
239,BLB_Vdd,-162.5e-3,
239,PW,12e-12,
239,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-150m",,,
240,BLB_Vdd,-150e-3,
240,PW,12e-12,
240,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-137.5m",,,
241,BLB_Vdd,-137.5e-3,
241,PW,12e-12,
241,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-125m",,,
242,BLB_Vdd,-125e-3,
242,PW,12e-12,
242,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-112.5m",,,
243,BLB_Vdd,-112.5e-3,
243,PW,12e-12,
243,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-100m",,,
244,BLB_Vdd,-100e-3,
244,PW,12e-12,
244,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-87.5m",,,
245,BLB_Vdd,-87.5e-3,
245,PW,12e-12,
245,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-75m",,,
246,BLB_Vdd,-75e-3,
246,PW,12e-12,
246,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-62.5m",,,
247,BLB_Vdd,-62.5e-3,
247,PW,12e-12,
247,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-50m",,,
248,BLB_Vdd,-50e-3,
248,PW,12e-12,
248,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-37.5m",,,
249,BLB_Vdd,-37.5e-3,
249,PW,12e-12,
249,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-25m",,,
250,BLB_Vdd,-25e-3,
250,PW,12e-12,
250,Pass,1,
"Parameters: PW=12p, BLB_Vdd=-12.5m",,,
251,BLB_Vdd,-12.5e-3,
251,PW,12e-12,
251,Pass,1,
"Parameters: PW=12p, BLB_Vdd=79.8a",,,
252,BLB_Vdd,79.8e-18,
252,PW,12e-12,
252,Pass,0,
"Parameters: PW=13p, BLB_Vdd=-250m",,,
253,BLB_Vdd,-250e-3,
253,PW,13e-12,
253,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-237.5m",,,
254,BLB_Vdd,-237.5e-3,
254,PW,13e-12,
254,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-225m",,,
255,BLB_Vdd,-225e-3,
255,PW,13e-12,
255,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-212.5m",,,
256,BLB_Vdd,-212.5e-3,
256,PW,13e-12,
256,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-200m",,,
257,BLB_Vdd,-200e-3,
257,PW,13e-12,
257,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-187.5m",,,
258,BLB_Vdd,-187.5e-3,
258,PW,13e-12,
258,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-175m",,,
259,BLB_Vdd,-175e-3,
259,PW,13e-12,
259,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-162.5m",,,
260,BLB_Vdd,-162.5e-3,
260,PW,13e-12,
260,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-150m",,,
261,BLB_Vdd,-150e-3,
261,PW,13e-12,
261,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-137.5m",,,
262,BLB_Vdd,-137.5e-3,
262,PW,13e-12,
262,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-125m",,,
263,BLB_Vdd,-125e-3,
263,PW,13e-12,
263,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-112.5m",,,
264,BLB_Vdd,-112.5e-3,
264,PW,13e-12,
264,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-100m",,,
265,BLB_Vdd,-100e-3,
265,PW,13e-12,
265,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-87.5m",,,
266,BLB_Vdd,-87.5e-3,
266,PW,13e-12,
266,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-75m",,,
267,BLB_Vdd,-75e-3,
267,PW,13e-12,
267,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-62.5m",,,
268,BLB_Vdd,-62.5e-3,
268,PW,13e-12,
268,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-50m",,,
269,BLB_Vdd,-50e-3,
269,PW,13e-12,
269,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-37.5m",,,
270,BLB_Vdd,-37.5e-3,
270,PW,13e-12,
270,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-25m",,,
271,BLB_Vdd,-25e-3,
271,PW,13e-12,
271,Pass,1,
"Parameters: PW=13p, BLB_Vdd=-12.5m",,,
272,BLB_Vdd,-12.5e-3,
272,PW,13e-12,
272,Pass,1,
"Parameters: PW=13p, BLB_Vdd=79.8a",,,
273,BLB_Vdd,79.8e-18,
273,PW,13e-12,
273,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-250m",,,
274,BLB_Vdd,-250e-3,
274,PW,14e-12,
274,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-237.5m",,,
275,BLB_Vdd,-237.5e-3,
275,PW,14e-12,
275,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-225m",,,
276,BLB_Vdd,-225e-3,
276,PW,14e-12,
276,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-212.5m",,,
277,BLB_Vdd,-212.5e-3,
277,PW,14e-12,
277,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-200m",,,
278,BLB_Vdd,-200e-3,
278,PW,14e-12,
278,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-187.5m",,,
279,BLB_Vdd,-187.5e-3,
279,PW,14e-12,
279,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-175m",,,
280,BLB_Vdd,-175e-3,
280,PW,14e-12,
280,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-162.5m",,,
281,BLB_Vdd,-162.5e-3,
281,PW,14e-12,
281,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-150m",,,
282,BLB_Vdd,-150e-3,
282,PW,14e-12,
282,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-137.5m",,,
283,BLB_Vdd,-137.5e-3,
283,PW,14e-12,
283,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-125m",,,
284,BLB_Vdd,-125e-3,
284,PW,14e-12,
284,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-112.5m",,,
285,BLB_Vdd,-112.5e-3,
285,PW,14e-12,
285,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-100m",,,
286,BLB_Vdd,-100e-3,
286,PW,14e-12,
286,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-87.5m",,,
287,BLB_Vdd,-87.5e-3,
287,PW,14e-12,
287,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-75m",,,
288,BLB_Vdd,-75e-3,
288,PW,14e-12,
288,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-62.5m",,,
289,BLB_Vdd,-62.5e-3,
289,PW,14e-12,
289,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-50m",,,
290,BLB_Vdd,-50e-3,
290,PW,14e-12,
290,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-37.5m",,,
291,BLB_Vdd,-37.5e-3,
291,PW,14e-12,
291,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-25m",,,
292,BLB_Vdd,-25e-3,
292,PW,14e-12,
292,Pass,1,
"Parameters: PW=14p, BLB_Vdd=-12.5m",,,
293,BLB_Vdd,-12.5e-3,
293,PW,14e-12,
293,Pass,1,
"Parameters: PW=14p, BLB_Vdd=79.8a",,,
294,BLB_Vdd,79.8e-18,
294,PW,14e-12,
294,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-250m",,,
295,BLB_Vdd,-250e-3,
295,PW,15e-12,
295,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-237.5m",,,
296,BLB_Vdd,-237.5e-3,
296,PW,15e-12,
296,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-225m",,,
297,BLB_Vdd,-225e-3,
297,PW,15e-12,
297,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-212.5m",,,
298,BLB_Vdd,-212.5e-3,
298,PW,15e-12,
298,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-200m",,,
299,BLB_Vdd,-200e-3,
299,PW,15e-12,
299,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-187.5m",,,
300,BLB_Vdd,-187.5e-3,
300,PW,15e-12,
300,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-175m",,,
301,BLB_Vdd,-175e-3,
301,PW,15e-12,
301,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-162.5m",,,
302,BLB_Vdd,-162.5e-3,
302,PW,15e-12,
302,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-150m",,,
303,BLB_Vdd,-150e-3,
303,PW,15e-12,
303,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-137.5m",,,
304,BLB_Vdd,-137.5e-3,
304,PW,15e-12,
304,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-125m",,,
305,BLB_Vdd,-125e-3,
305,PW,15e-12,
305,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-112.5m",,,
306,BLB_Vdd,-112.5e-3,
306,PW,15e-12,
306,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-100m",,,
307,BLB_Vdd,-100e-3,
307,PW,15e-12,
307,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-87.5m",,,
308,BLB_Vdd,-87.5e-3,
308,PW,15e-12,
308,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-75m",,,
309,BLB_Vdd,-75e-3,
309,PW,15e-12,
309,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-62.5m",,,
310,BLB_Vdd,-62.5e-3,
310,PW,15e-12,
310,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-50m",,,
311,BLB_Vdd,-50e-3,
311,PW,15e-12,
311,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-37.5m",,,
312,BLB_Vdd,-37.5e-3,
312,PW,15e-12,
312,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-25m",,,
313,BLB_Vdd,-25e-3,
313,PW,15e-12,
313,Pass,1,
"Parameters: PW=15p, BLB_Vdd=-12.5m",,,
314,BLB_Vdd,-12.5e-3,
314,PW,15e-12,
314,Pass,1,
"Parameters: PW=15p, BLB_Vdd=79.8a",,,
315,BLB_Vdd,79.8e-18,
315,PW,15e-12,
315,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-250m",,,
316,BLB_Vdd,-250e-3,
316,PW,16e-12,
316,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-237.5m",,,
317,BLB_Vdd,-237.5e-3,
317,PW,16e-12,
317,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-225m",,,
318,BLB_Vdd,-225e-3,
318,PW,16e-12,
318,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-212.5m",,,
319,BLB_Vdd,-212.5e-3,
319,PW,16e-12,
319,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-200m",,,
320,BLB_Vdd,-200e-3,
320,PW,16e-12,
320,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-187.5m",,,
321,BLB_Vdd,-187.5e-3,
321,PW,16e-12,
321,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-175m",,,
322,BLB_Vdd,-175e-3,
322,PW,16e-12,
322,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-162.5m",,,
323,BLB_Vdd,-162.5e-3,
323,PW,16e-12,
323,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-150m",,,
324,BLB_Vdd,-150e-3,
324,PW,16e-12,
324,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-137.5m",,,
325,BLB_Vdd,-137.5e-3,
325,PW,16e-12,
325,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-125m",,,
326,BLB_Vdd,-125e-3,
326,PW,16e-12,
326,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-112.5m",,,
327,BLB_Vdd,-112.5e-3,
327,PW,16e-12,
327,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-100m",,,
328,BLB_Vdd,-100e-3,
328,PW,16e-12,
328,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-87.5m",,,
329,BLB_Vdd,-87.5e-3,
329,PW,16e-12,
329,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-75m",,,
330,BLB_Vdd,-75e-3,
330,PW,16e-12,
330,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-62.5m",,,
331,BLB_Vdd,-62.5e-3,
331,PW,16e-12,
331,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-50m",,,
332,BLB_Vdd,-50e-3,
332,PW,16e-12,
332,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-37.5m",,,
333,BLB_Vdd,-37.5e-3,
333,PW,16e-12,
333,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-25m",,,
334,BLB_Vdd,-25e-3,
334,PW,16e-12,
334,Pass,1,
"Parameters: PW=16p, BLB_Vdd=-12.5m",,,
335,BLB_Vdd,-12.5e-3,
335,PW,16e-12,
335,Pass,1,
"Parameters: PW=16p, BLB_Vdd=79.8a",,,
336,BLB_Vdd,79.8e-18,
336,PW,16e-12,
336,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-250m",,,
337,BLB_Vdd,-250e-3,
337,PW,17e-12,
337,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-237.5m",,,
338,BLB_Vdd,-237.5e-3,
338,PW,17e-12,
338,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-225m",,,
339,BLB_Vdd,-225e-3,
339,PW,17e-12,
339,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-212.5m",,,
340,BLB_Vdd,-212.5e-3,
340,PW,17e-12,
340,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-200m",,,
341,BLB_Vdd,-200e-3,
341,PW,17e-12,
341,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-187.5m",,,
342,BLB_Vdd,-187.5e-3,
342,PW,17e-12,
342,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-175m",,,
343,BLB_Vdd,-175e-3,
343,PW,17e-12,
343,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-162.5m",,,
344,BLB_Vdd,-162.5e-3,
344,PW,17e-12,
344,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-150m",,,
345,BLB_Vdd,-150e-3,
345,PW,17e-12,
345,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-137.5m",,,
346,BLB_Vdd,-137.5e-3,
346,PW,17e-12,
346,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-125m",,,
347,BLB_Vdd,-125e-3,
347,PW,17e-12,
347,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-112.5m",,,
348,BLB_Vdd,-112.5e-3,
348,PW,17e-12,
348,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-100m",,,
349,BLB_Vdd,-100e-3,
349,PW,17e-12,
349,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-87.5m",,,
350,BLB_Vdd,-87.5e-3,
350,PW,17e-12,
350,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-75m",,,
351,BLB_Vdd,-75e-3,
351,PW,17e-12,
351,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-62.5m",,,
352,BLB_Vdd,-62.5e-3,
352,PW,17e-12,
352,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-50m",,,
353,BLB_Vdd,-50e-3,
353,PW,17e-12,
353,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-37.5m",,,
354,BLB_Vdd,-37.5e-3,
354,PW,17e-12,
354,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-25m",,,
355,BLB_Vdd,-25e-3,
355,PW,17e-12,
355,Pass,1,
"Parameters: PW=17p, BLB_Vdd=-12.5m",,,
356,BLB_Vdd,-12.5e-3,
356,PW,17e-12,
356,Pass,1,
"Parameters: PW=17p, BLB_Vdd=79.8a",,,
357,BLB_Vdd,79.8e-18,
357,PW,17e-12,
357,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-250m",,,
358,BLB_Vdd,-250e-3,
358,PW,18e-12,
358,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-237.5m",,,
359,BLB_Vdd,-237.5e-3,
359,PW,18e-12,
359,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-225m",,,
360,BLB_Vdd,-225e-3,
360,PW,18e-12,
360,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-212.5m",,,
361,BLB_Vdd,-212.5e-3,
361,PW,18e-12,
361,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-200m",,,
362,BLB_Vdd,-200e-3,
362,PW,18e-12,
362,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-187.5m",,,
363,BLB_Vdd,-187.5e-3,
363,PW,18e-12,
363,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-175m",,,
364,BLB_Vdd,-175e-3,
364,PW,18e-12,
364,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-162.5m",,,
365,BLB_Vdd,-162.5e-3,
365,PW,18e-12,
365,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-150m",,,
366,BLB_Vdd,-150e-3,
366,PW,18e-12,
366,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-137.5m",,,
367,BLB_Vdd,-137.5e-3,
367,PW,18e-12,
367,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-125m",,,
368,BLB_Vdd,-125e-3,
368,PW,18e-12,
368,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-112.5m",,,
369,BLB_Vdd,-112.5e-3,
369,PW,18e-12,
369,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-100m",,,
370,BLB_Vdd,-100e-3,
370,PW,18e-12,
370,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-87.5m",,,
371,BLB_Vdd,-87.5e-3,
371,PW,18e-12,
371,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-75m",,,
372,BLB_Vdd,-75e-3,
372,PW,18e-12,
372,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-62.5m",,,
373,BLB_Vdd,-62.5e-3,
373,PW,18e-12,
373,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-50m",,,
374,BLB_Vdd,-50e-3,
374,PW,18e-12,
374,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-37.5m",,,
375,BLB_Vdd,-37.5e-3,
375,PW,18e-12,
375,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-25m",,,
376,BLB_Vdd,-25e-3,
376,PW,18e-12,
376,Pass,1,
"Parameters: PW=18p, BLB_Vdd=-12.5m",,,
377,BLB_Vdd,-12.5e-3,
377,PW,18e-12,
377,Pass,1,
"Parameters: PW=18p, BLB_Vdd=79.8a",,,
378,BLB_Vdd,79.8e-18,
378,PW,18e-12,
378,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-250m",,,
379,BLB_Vdd,-250e-3,
379,PW,19e-12,
379,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-237.5m",,,
380,BLB_Vdd,-237.5e-3,
380,PW,19e-12,
380,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-225m",,,
381,BLB_Vdd,-225e-3,
381,PW,19e-12,
381,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-212.5m",,,
382,BLB_Vdd,-212.5e-3,
382,PW,19e-12,
382,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-200m",,,
383,BLB_Vdd,-200e-3,
383,PW,19e-12,
383,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-187.5m",,,
384,BLB_Vdd,-187.5e-3,
384,PW,19e-12,
384,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-175m",,,
385,BLB_Vdd,-175e-3,
385,PW,19e-12,
385,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-162.5m",,,
386,BLB_Vdd,-162.5e-3,
386,PW,19e-12,
386,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-150m",,,
387,BLB_Vdd,-150e-3,
387,PW,19e-12,
387,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-137.5m",,,
388,BLB_Vdd,-137.5e-3,
388,PW,19e-12,
388,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-125m",,,
389,BLB_Vdd,-125e-3,
389,PW,19e-12,
389,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-112.5m",,,
390,BLB_Vdd,-112.5e-3,
390,PW,19e-12,
390,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-100m",,,
391,BLB_Vdd,-100e-3,
391,PW,19e-12,
391,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-87.5m",,,
392,BLB_Vdd,-87.5e-3,
392,PW,19e-12,
392,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-75m",,,
393,BLB_Vdd,-75e-3,
393,PW,19e-12,
393,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-62.5m",,,
394,BLB_Vdd,-62.5e-3,
394,PW,19e-12,
394,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-50m",,,
395,BLB_Vdd,-50e-3,
395,PW,19e-12,
395,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-37.5m",,,
396,BLB_Vdd,-37.5e-3,
396,PW,19e-12,
396,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-25m",,,
397,BLB_Vdd,-25e-3,
397,PW,19e-12,
397,Pass,1,
"Parameters: PW=19p, BLB_Vdd=-12.5m",,,
398,BLB_Vdd,-12.5e-3,
398,PW,19e-12,
398,Pass,1,
"Parameters: PW=19p, BLB_Vdd=79.8a",,,
399,BLB_Vdd,79.8e-18,
399,PW,19e-12,
399,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-250m",,,
400,BLB_Vdd,-250e-3,
400,PW,20e-12,
400,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-237.5m",,,
401,BLB_Vdd,-237.5e-3,
401,PW,20e-12,
401,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-225m",,,
402,BLB_Vdd,-225e-3,
402,PW,20e-12,
402,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-212.5m",,,
403,BLB_Vdd,-212.5e-3,
403,PW,20e-12,
403,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-200m",,,
404,BLB_Vdd,-200e-3,
404,PW,20e-12,
404,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-187.5m",,,
405,BLB_Vdd,-187.5e-3,
405,PW,20e-12,
405,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-175m",,,
406,BLB_Vdd,-175e-3,
406,PW,20e-12,
406,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-162.5m",,,
407,BLB_Vdd,-162.5e-3,
407,PW,20e-12,
407,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-150m",,,
408,BLB_Vdd,-150e-3,
408,PW,20e-12,
408,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-137.5m",,,
409,BLB_Vdd,-137.5e-3,
409,PW,20e-12,
409,Pass,1,
"Parameters: PW=20p, BLB_Vdd=-125m",,,
