Point,Output,Nominal,Pass/Fail
"Parameters: PW=12p, Vdd_col=525m",,,
233,Vdd_col,525e-3,
233,PW,12e-12,
233,Pass,1,
"Parameters: PW=12p, Vdd_col=550m",,,
234,Vdd_col,550e-3,
234,PW,12e-12,
234,Pass,1,
"Parameters: PW=12p, Vdd_col=575m",,,
235,Vdd_col,575e-3,
235,PW,12e-12,
235,Pass,1,
"Parameters: PW=12p, Vdd_col=600m",,,
236,Vdd_col,600e-3,
236,PW,12e-12,
236,Pass,1,
"Parameters: PW=12p, Vdd_col=625m",,,
237,Vdd_col,625e-3,
237,PW,12e-12,
237,Pass,1,
"Parameters: PW=12p, Vdd_col=650m",,,
238,Vdd_col,650e-3,
238,PW,12e-12,
238,Pass,1,
"Parameters: PW=12p, Vdd_col=675m",,,
239,Vdd_col,675e-3,
239,PW,12e-12,
239,Pass,1,
"Parameters: PW=12p, Vdd_col=700m",,,
240,Vdd_col,700e-3,
240,PW,12e-12,
240,Pass,1,
"Parameters: PW=12p, Vdd_col=725m",,,
241,Vdd_col,725e-3,
241,PW,12e-12,
241,Pass,1,
"Parameters: PW=12p, Vdd_col=750m",,,
242,Vdd_col,750e-3,
242,PW,12e-12,
242,Pass,1,
"Parameters: PW=12p, Vdd_col=775m",,,
243,Vdd_col,775e-3,
243,PW,12e-12,
243,Pass,1,
"Parameters: PW=12p, Vdd_col=800m",,,
244,Vdd_col,800e-3,
244,PW,12e-12,
244,Pass,1,
"Parameters: PW=12p, Vdd_col=825m",,,
245,Vdd_col,825e-3,
245,PW,12e-12,
245,Pass,1,
"Parameters: PW=12p, Vdd_col=850m",,,
246,Vdd_col,850e-3,
246,PW,12e-12,
246,Pass,1,
"Parameters: PW=12p, Vdd_col=875m",,,
247,Vdd_col,875e-3,
247,PW,12e-12,
247,Pass,1,
"Parameters: PW=12p, Vdd_col=900m",,,
248,Vdd_col,900e-3,
248,PW,12e-12,
248,Pass,1,
"Parameters: PW=12p, Vdd_col=925m",,,
249,Vdd_col,925e-3,
249,PW,12e-12,
249,Pass,1,
"Parameters: PW=12p, Vdd_col=950m",,,
250,Vdd_col,950e-3,
250,PW,12e-12,
250,Pass,1,
"Parameters: PW=12p, Vdd_col=975m",,,
251,Vdd_col,975e-3,
251,PW,12e-12,
251,Pass,1,
"Parameters: PW=12p, Vdd_col=1",,,
252,Vdd_col,1,
252,PW,12e-12,
252,Pass,0,
"Parameters: PW=13p, Vdd_col=500m",,,
253,Vdd_col,500e-3,
253,PW,13e-12,
253,Pass,1,
"Parameters: PW=13p, Vdd_col=525m",,,
254,Vdd_col,525e-3,
254,PW,13e-12,
254,Pass,1,
"Parameters: PW=13p, Vdd_col=550m",,,
255,Vdd_col,550e-3,
255,PW,13e-12,
255,Pass,1,
"Parameters: PW=13p, Vdd_col=575m",,,
256,Vdd_col,575e-3,
256,PW,13e-12,
256,Pass,1,
"Parameters: PW=13p, Vdd_col=600m",,,
257,Vdd_col,600e-3,
257,PW,13e-12,
257,Pass,1,
"Parameters: PW=13p, Vdd_col=625m",,,
258,Vdd_col,625e-3,
258,PW,13e-12,
258,Pass,1,
"Parameters: PW=13p, Vdd_col=650m",,,
259,Vdd_col,650e-3,
259,PW,13e-12,
259,Pass,1,
"Parameters: PW=13p, Vdd_col=675m",,,
260,Vdd_col,675e-3,
260,PW,13e-12,
260,Pass,1,
"Parameters: PW=13p, Vdd_col=700m",,,
261,Vdd_col,700e-3,
261,PW,13e-12,
261,Pass,1,
"Parameters: PW=13p, Vdd_col=725m",,,
262,Vdd_col,725e-3,
262,PW,13e-12,
262,Pass,1,
"Parameters: PW=13p, Vdd_col=750m",,,
263,Vdd_col,750e-3,
263,PW,13e-12,
263,Pass,1,
"Parameters: PW=13p, Vdd_col=775m",,,
264,Vdd_col,775e-3,
264,PW,13e-12,
264,Pass,1,
"Parameters: PW=13p, Vdd_col=800m",,,
265,Vdd_col,800e-3,
265,PW,13e-12,
265,Pass,1,
"Parameters: PW=13p, Vdd_col=825m",,,
266,Vdd_col,825e-3,
266,PW,13e-12,
266,Pass,1,
"Parameters: PW=13p, Vdd_col=850m",,,
267,Vdd_col,850e-3,
267,PW,13e-12,
267,Pass,1,
"Parameters: PW=13p, Vdd_col=875m",,,
268,Vdd_col,875e-3,
268,PW,13e-12,
268,Pass,1,
"Parameters: PW=13p, Vdd_col=900m",,,
269,Vdd_col,900e-3,
269,PW,13e-12,
269,Pass,1,
"Parameters: PW=13p, Vdd_col=925m",,,
270,Vdd_col,925e-3,
270,PW,13e-12,
270,Pass,1,
"Parameters: PW=13p, Vdd_col=950m",,,
271,Vdd_col,950e-3,
271,PW,13e-12,
271,Pass,1,
"Parameters: PW=13p, Vdd_col=975m",,,
272,Vdd_col,975e-3,
272,PW,13e-12,
272,Pass,1,
"Parameters: PW=13p, Vdd_col=1",,,
273,Vdd_col,1,
273,PW,13e-12,
273,Pass,1,
"Parameters: PW=14p, Vdd_col=500m",,,
274,Vdd_col,500e-3,
274,PW,14e-12,
274,Pass,1,
"Parameters: PW=14p, Vdd_col=525m",,,
275,Vdd_col,525e-3,
275,PW,14e-12,
275,Pass,1,
"Parameters: PW=14p, Vdd_col=550m",,,
276,Vdd_col,550e-3,
276,PW,14e-12,
276,Pass,1,
"Parameters: PW=14p, Vdd_col=575m",,,
277,Vdd_col,575e-3,
277,PW,14e-12,
277,Pass,1,
"Parameters: PW=14p, Vdd_col=600m",,,
278,Vdd_col,600e-3,
278,PW,14e-12,
278,Pass,1,
"Parameters: PW=14p, Vdd_col=625m",,,
279,Vdd_col,625e-3,
279,PW,14e-12,
279,Pass,1,
"Parameters: PW=14p, Vdd_col=650m",,,
280,Vdd_col,650e-3,
280,PW,14e-12,
280,Pass,1,
"Parameters: PW=14p, Vdd_col=675m",,,
281,Vdd_col,675e-3,
281,PW,14e-12,
281,Pass,1,
"Parameters: PW=14p, Vdd_col=700m",,,
282,Vdd_col,700e-3,
282,PW,14e-12,
282,Pass,1,
"Parameters: PW=14p, Vdd_col=725m",,,
283,Vdd_col,725e-3,
283,PW,14e-12,
283,Pass,1,
"Parameters: PW=14p, Vdd_col=750m",,,
284,Vdd_col,750e-3,
284,PW,14e-12,
284,Pass,1,
"Parameters: PW=14p, Vdd_col=775m",,,
285,Vdd_col,775e-3,
285,PW,14e-12,
285,Pass,1,
"Parameters: PW=14p, Vdd_col=800m",,,
286,Vdd_col,800e-3,
286,PW,14e-12,
286,Pass,1,
"Parameters: PW=14p, Vdd_col=825m",,,
287,Vdd_col,825e-3,
287,PW,14e-12,
287,Pass,1,
"Parameters: PW=14p, Vdd_col=850m",,,
288,Vdd_col,850e-3,
288,PW,14e-12,
288,Pass,1,
"Parameters: PW=14p, Vdd_col=875m",,,
289,Vdd_col,875e-3,
289,PW,14e-12,
289,Pass,1,
"Parameters: PW=14p, Vdd_col=900m",,,
290,Vdd_col,900e-3,
290,PW,14e-12,
290,Pass,1,
"Parameters: PW=14p, Vdd_col=925m",,,
291,Vdd_col,925e-3,
291,PW,14e-12,
291,Pass,1,
"Parameters: PW=14p, Vdd_col=950m",,,
292,Vdd_col,950e-3,
292,PW,14e-12,
292,Pass,1,
"Parameters: PW=14p, Vdd_col=975m",,,
293,Vdd_col,975e-3,
293,PW,14e-12,
293,Pass,1,
"Parameters: PW=14p, Vdd_col=1",,,
294,Vdd_col,1,
294,PW,14e-12,
294,Pass,1,
"Parameters: PW=15p, Vdd_col=500m",,,
295,Vdd_col,500e-3,
295,PW,15e-12,
295,Pass,1,
"Parameters: PW=15p, Vdd_col=525m",,,
296,Vdd_col,525e-3,
296,PW,15e-12,
296,Pass,1,
"Parameters: PW=15p, Vdd_col=550m",,,
297,Vdd_col,550e-3,
297,PW,15e-12,
297,Pass,1,
"Parameters: PW=15p, Vdd_col=575m",,,
298,Vdd_col,575e-3,
298,PW,15e-12,
298,Pass,1,
"Parameters: PW=15p, Vdd_col=600m",,,
299,Vdd_col,600e-3,
299,PW,15e-12,
299,Pass,1,
"Parameters: PW=15p, Vdd_col=625m",,,
300,Vdd_col,625e-3,
300,PW,15e-12,
300,Pass,1,
"Parameters: PW=15p, Vdd_col=650m",,,
301,Vdd_col,650e-3,
301,PW,15e-12,
301,Pass,1,
"Parameters: PW=15p, Vdd_col=675m",,,
302,Vdd_col,675e-3,
302,PW,15e-12,
302,Pass,1,
"Parameters: PW=15p, Vdd_col=700m",,,
303,Vdd_col,700e-3,
303,PW,15e-12,
303,Pass,1,
"Parameters: PW=15p, Vdd_col=725m",,,
304,Vdd_col,725e-3,
304,PW,15e-12,
304,Pass,1,
"Parameters: PW=15p, Vdd_col=750m",,,
305,Vdd_col,750e-3,
305,PW,15e-12,
305,Pass,1,
"Parameters: PW=15p, Vdd_col=775m",,,
306,Vdd_col,775e-3,
306,PW,15e-12,
306,Pass,1,
"Parameters: PW=15p, Vdd_col=800m",,,
307,Vdd_col,800e-3,
307,PW,15e-12,
307,Pass,1,
"Parameters: PW=15p, Vdd_col=825m",,,
308,Vdd_col,825e-3,
308,PW,15e-12,
308,Pass,1,
"Parameters: PW=15p, Vdd_col=850m",,,
309,Vdd_col,850e-3,
309,PW,15e-12,
309,Pass,1,
"Parameters: PW=15p, Vdd_col=875m",,,
310,Vdd_col,875e-3,
310,PW,15e-12,
310,Pass,1,
"Parameters: PW=15p, Vdd_col=900m",,,
311,Vdd_col,900e-3,
311,PW,15e-12,
311,Pass,1,
"Parameters: PW=15p, Vdd_col=925m",,,
312,Vdd_col,925e-3,
312,PW,15e-12,
312,Pass,1,
"Parameters: PW=15p, Vdd_col=950m",,,
313,Vdd_col,950e-3,
313,PW,15e-12,
313,Pass,1,
"Parameters: PW=15p, Vdd_col=975m",,,
314,Vdd_col,975e-3,
314,PW,15e-12,
314,Pass,1,
"Parameters: PW=15p, Vdd_col=1",,,
315,Vdd_col,1,
315,PW,15e-12,
315,Pass,1,
"Parameters: PW=16p, Vdd_col=500m",,,
316,Vdd_col,500e-3,
316,PW,16e-12,
316,Pass,1,
"Parameters: PW=16p, Vdd_col=525m",,,
317,Vdd_col,525e-3,
317,PW,16e-12,
317,Pass,1,
"Parameters: PW=16p, Vdd_col=550m",,,
318,Vdd_col,550e-3,
318,PW,16e-12,
318,Pass,1,
"Parameters: PW=16p, Vdd_col=575m",,,
319,Vdd_col,575e-3,
319,PW,16e-12,
319,Pass,1,
"Parameters: PW=16p, Vdd_col=600m",,,
320,Vdd_col,600e-3,
320,PW,16e-12,
320,Pass,1,
"Parameters: PW=16p, Vdd_col=625m",,,
321,Vdd_col,625e-3,
321,PW,16e-12,
321,Pass,1,
"Parameters: PW=16p, Vdd_col=650m",,,
322,Vdd_col,650e-3,
322,PW,16e-12,
322,Pass,1,
"Parameters: PW=16p, Vdd_col=675m",,,
323,Vdd_col,675e-3,
323,PW,16e-12,
323,Pass,1,
"Parameters: PW=16p, Vdd_col=700m",,,
324,Vdd_col,700e-3,
324,PW,16e-12,
324,Pass,1,
"Parameters: PW=16p, Vdd_col=725m",,,
325,Vdd_col,725e-3,
325,PW,16e-12,
325,Pass,1,
"Parameters: PW=16p, Vdd_col=750m",,,
326,Vdd_col,750e-3,
326,PW,16e-12,
326,Pass,1,
"Parameters: PW=16p, Vdd_col=775m",,,
327,Vdd_col,775e-3,
327,PW,16e-12,
327,Pass,1,
"Parameters: PW=16p, Vdd_col=800m",,,
328,Vdd_col,800e-3,
328,PW,16e-12,
328,Pass,1,
"Parameters: PW=16p, Vdd_col=825m",,,
329,Vdd_col,825e-3,
329,PW,16e-12,
329,Pass,1,
"Parameters: PW=16p, Vdd_col=850m",,,
330,Vdd_col,850e-3,
330,PW,16e-12,
330,Pass,1,
"Parameters: PW=16p, Vdd_col=875m",,,
331,Vdd_col,875e-3,
331,PW,16e-12,
331,Pass,1,
"Parameters: PW=16p, Vdd_col=900m",,,
332,Vdd_col,900e-3,
332,PW,16e-12,
332,Pass,1,
"Parameters: PW=16p, Vdd_col=925m",,,
333,Vdd_col,925e-3,
333,PW,16e-12,
333,Pass,1,
"Parameters: PW=16p, Vdd_col=950m",,,
334,Vdd_col,950e-3,
334,PW,16e-12,
334,Pass,1,
"Parameters: PW=16p, Vdd_col=975m",,,
335,Vdd_col,975e-3,
335,PW,16e-12,
335,Pass,1,
"Parameters: PW=16p, Vdd_col=1",,,
336,Vdd_col,1,
336,PW,16e-12,
336,Pass,1,
"Parameters: PW=17p, Vdd_col=500m",,,
337,Vdd_col,500e-3,
337,PW,17e-12,
337,Pass,1,
"Parameters: PW=17p, Vdd_col=525m",,,
338,Vdd_col,525e-3,
338,PW,17e-12,
338,Pass,1,
"Parameters: PW=17p, Vdd_col=550m",,,
339,Vdd_col,550e-3,
339,PW,17e-12,
339,Pass,1,
"Parameters: PW=17p, Vdd_col=575m",,,
340,Vdd_col,575e-3,
340,PW,17e-12,
340,Pass,1,
"Parameters: PW=17p, Vdd_col=600m",,,
341,Vdd_col,600e-3,
341,PW,17e-12,
341,Pass,1,
"Parameters: PW=17p, Vdd_col=625m",,,
342,Vdd_col,625e-3,
342,PW,17e-12,
342,Pass,1,
"Parameters: PW=17p, Vdd_col=650m",,,
343,Vdd_col,650e-3,
343,PW,17e-12,
343,Pass,1,
"Parameters: PW=17p, Vdd_col=675m",,,
344,Vdd_col,675e-3,
344,PW,17e-12,
344,Pass,1,
"Parameters: PW=17p, Vdd_col=700m",,,
345,Vdd_col,700e-3,
345,PW,17e-12,
345,Pass,1,
"Parameters: PW=17p, Vdd_col=725m",,,
346,Vdd_col,725e-3,
346,PW,17e-12,
346,Pass,1,
"Parameters: PW=17p, Vdd_col=750m",,,
347,Vdd_col,750e-3,
347,PW,17e-12,
347,Pass,1,
"Parameters: PW=17p, Vdd_col=775m",,,
348,Vdd_col,775e-3,
348,PW,17e-12,
348,Pass,1,
"Parameters: PW=17p, Vdd_col=800m",,,
349,Vdd_col,800e-3,
349,PW,17e-12,
349,Pass,1,
"Parameters: PW=17p, Vdd_col=825m",,,
350,Vdd_col,825e-3,
350,PW,17e-12,
350,Pass,1,
"Parameters: PW=17p, Vdd_col=850m",,,
351,Vdd_col,850e-3,
351,PW,17e-12,
351,Pass,1,
"Parameters: PW=17p, Vdd_col=875m",,,
352,Vdd_col,875e-3,
352,PW,17e-12,
352,Pass,1,
"Parameters: PW=17p, Vdd_col=900m",,,
353,Vdd_col,900e-3,
353,PW,17e-12,
353,Pass,1,
"Parameters: PW=17p, Vdd_col=925m",,,
354,Vdd_col,925e-3,
354,PW,17e-12,
354,Pass,1,
"Parameters: PW=17p, Vdd_col=950m",,,
355,Vdd_col,950e-3,
355,PW,17e-12,
355,Pass,1,
"Parameters: PW=17p, Vdd_col=975m",,,
356,Vdd_col,975e-3,
356,PW,17e-12,
356,Pass,1,
"Parameters: PW=17p, Vdd_col=1",,,
357,Vdd_col,1,
357,PW,17e-12,
357,Pass,1,
"Parameters: PW=18p, Vdd_col=500m",,,
358,Vdd_col,500e-3,
358,PW,18e-12,
358,Pass,1,
"Parameters: PW=18p, Vdd_col=525m",,,
359,Vdd_col,525e-3,
359,PW,18e-12,
359,Pass,1,
"Parameters: PW=18p, Vdd_col=550m",,,
360,Vdd_col,550e-3,
360,PW,18e-12,
360,Pass,1,
"Parameters: PW=18p, Vdd_col=575m",,,
361,Vdd_col,575e-3,
361,PW,18e-12,
361,Pass,1,
"Parameters: PW=18p, Vdd_col=600m",,,
362,Vdd_col,600e-3,
362,PW,18e-12,
362,Pass,1,
"Parameters: PW=18p, Vdd_col=625m",,,
363,Vdd_col,625e-3,
363,PW,18e-12,
363,Pass,1,
"Parameters: PW=18p, Vdd_col=650m",,,
364,Vdd_col,650e-3,
364,PW,18e-12,
364,Pass,1,
"Parameters: PW=18p, Vdd_col=675m",,,
365,Vdd_col,675e-3,
365,PW,18e-12,
365,Pass,1,
"Parameters: PW=18p, Vdd_col=700m",,,
366,Vdd_col,700e-3,
366,PW,18e-12,
366,Pass,1,
"Parameters: PW=18p, Vdd_col=725m",,,
367,Vdd_col,725e-3,
367,PW,18e-12,
367,Pass,1,
"Parameters: PW=18p, Vdd_col=750m",,,
368,Vdd_col,750e-3,
368,PW,18e-12,
368,Pass,1,
"Parameters: PW=18p, Vdd_col=775m",,,
369,Vdd_col,775e-3,
369,PW,18e-12,
369,Pass,1,
"Parameters: PW=18p, Vdd_col=800m",,,
370,Vdd_col,800e-3,
370,PW,18e-12,
370,Pass,1,
"Parameters: PW=18p, Vdd_col=825m",,,
371,Vdd_col,825e-3,
371,PW,18e-12,
371,Pass,1,
"Parameters: PW=18p, Vdd_col=850m",,,
372,Vdd_col,850e-3,
372,PW,18e-12,
372,Pass,1,
"Parameters: PW=18p, Vdd_col=875m",,,
373,Vdd_col,875e-3,
373,PW,18e-12,
373,Pass,1,
"Parameters: PW=18p, Vdd_col=900m",,,
374,Vdd_col,900e-3,
374,PW,18e-12,
374,Pass,1,
"Parameters: PW=18p, Vdd_col=925m",,,
375,Vdd_col,925e-3,
375,PW,18e-12,
375,Pass,1,
"Parameters: PW=18p, Vdd_col=950m",,,
376,Vdd_col,950e-3,
376,PW,18e-12,
376,Pass,1,
"Parameters: PW=18p, Vdd_col=975m",,,
377,Vdd_col,975e-3,
377,PW,18e-12,
377,Pass,1,
"Parameters: PW=18p, Vdd_col=1",,,
378,Vdd_col,1,
378,PW,18e-12,
378,Pass,1,
"Parameters: PW=19p, Vdd_col=500m",,,
379,Vdd_col,500e-3,
379,PW,19e-12,
379,Pass,1,
"Parameters: PW=19p, Vdd_col=525m",,,
380,Vdd_col,525e-3,
380,PW,19e-12,
380,Pass,1,
"Parameters: PW=19p, Vdd_col=550m",,,
381,Vdd_col,550e-3,
381,PW,19e-12,
381,Pass,1,
"Parameters: PW=19p, Vdd_col=575m",,,
382,Vdd_col,575e-3,
382,PW,19e-12,
382,Pass,1,
"Parameters: PW=19p, Vdd_col=600m",,,
383,Vdd_col,600e-3,
383,PW,19e-12,
383,Pass,1,
"Parameters: PW=19p, Vdd_col=625m",,,
384,Vdd_col,625e-3,
384,PW,19e-12,
384,Pass,1,
"Parameters: PW=19p, Vdd_col=650m",,,
385,Vdd_col,650e-3,
385,PW,19e-12,
385,Pass,1,
"Parameters: PW=19p, Vdd_col=675m",,,
386,Vdd_col,675e-3,
386,PW,19e-12,
386,Pass,1,
"Parameters: PW=19p, Vdd_col=700m",,,
387,Vdd_col,700e-3,
387,PW,19e-12,
387,Pass,1,
"Parameters: PW=19p, Vdd_col=725m",,,
388,Vdd_col,725e-3,
388,PW,19e-12,
388,Pass,1,
"Parameters: PW=19p, Vdd_col=750m",,,
389,Vdd_col,750e-3,
389,PW,19e-12,
389,Pass,1,
"Parameters: PW=19p, Vdd_col=775m",,,
390,Vdd_col,775e-3,
390,PW,19e-12,
390,Pass,1,
"Parameters: PW=19p, Vdd_col=800m",,,
391,Vdd_col,800e-3,
391,PW,19e-12,
391,Pass,1,
"Parameters: PW=19p, Vdd_col=825m",,,
392,Vdd_col,825e-3,
392,PW,19e-12,
392,Pass,1,
"Parameters: PW=19p, Vdd_col=850m",,,
393,Vdd_col,850e-3,
393,PW,19e-12,
393,Pass,1,
"Parameters: PW=19p, Vdd_col=875m",,,
394,Vdd_col,875e-3,
394,PW,19e-12,
394,Pass,1,
"Parameters: PW=19p, Vdd_col=900m",,,
395,Vdd_col,900e-3,
395,PW,19e-12,
395,Pass,1,
"Parameters: PW=19p, Vdd_col=925m",,,
396,Vdd_col,925e-3,
396,PW,19e-12,
396,Pass,1,
"Parameters: PW=19p, Vdd_col=950m",,,
397,Vdd_col,950e-3,
397,PW,19e-12,
397,Pass,1,
"Parameters: PW=19p, Vdd_col=975m",,,
398,Vdd_col,975e-3,
398,PW,19e-12,
398,Pass,1,
"Parameters: PW=19p, Vdd_col=1",,,
399,Vdd_col,1,
399,PW,19e-12,
399,Pass,1,
"Parameters: PW=20p, Vdd_col=500m",,,
400,Vdd_col,500e-3,
400,PW,20e-12,
400,Pass,1,
"Parameters: PW=20p, Vdd_col=525m",,,
401,Vdd_col,525e-3,
401,PW,20e-12,
401,Pass,1,
"Parameters: PW=20p, Vdd_col=550m",,,
402,Vdd_col,550e-3,
402,PW,20e-12,
402,Pass,1,
"Parameters: PW=20p, Vdd_col=575m",,,
403,Vdd_col,575e-3,
403,PW,20e-12,
403,Pass,1,
"Parameters: PW=20p, Vdd_col=600m",,,
404,Vdd_col,600e-3,
404,PW,20e-12,
404,Pass,1,
"Parameters: PW=20p, Vdd_col=625m",,,
405,Vdd_col,625e-3,
405,PW,20e-12,
405,Pass,1,
"Parameters: PW=20p, Vdd_col=650m",,,
406,Vdd_col,650e-3,
406,PW,20e-12,
406,Pass,1,
"Parameters: PW=20p, Vdd_col=675m",,,
407,Vdd_col,675e-3,
407,PW,20e-12,
407,Pass,1,
"Parameters: PW=20p, Vdd_col=700m",,,
408,Vdd_col,700e-3,
408,PW,20e-12,
408,Pass,1,
"Parameters: PW=20p, Vdd_col=725m",,,
409,Vdd_col,725e-3,
409,PW,20e-12,
409,Pass,1,
"Parameters: PW=20p, Vdd_col=750m",,,
410,Vdd_col,750e-3,
410,PW,20e-12,
410,Pass,1,
"Parameters: PW=20p, Vdd_col=775m",,,
411,Vdd_col,775e-3,
411,PW,20e-12,
411,Pass,1,
"Parameters: PW=20p, Vdd_col=800m",,,
412,Vdd_col,800e-3,
412,PW,20e-12,
412,Pass,1,
"Parameters: PW=20p, Vdd_col=825m",,,
413,Vdd_col,825e-3,
413,PW,20e-12,
413,Pass,1,
"Parameters: PW=20p, Vdd_col=850m",,,
414,Vdd_col,850e-3,
414,PW,20e-12,
414,Pass,1,
"Parameters: PW=20p, Vdd_col=875m",,,
415,Vdd_col,875e-3,
415,PW,20e-12,
415,Pass,1,
"Parameters: PW=20p, Vdd_col=900m",,,
416,Vdd_col,900e-3,
416,PW,20e-12,
416,Pass,1,
"Parameters: PW=20p, Vdd_col=925m",,,
417,Vdd_col,925e-3,
417,PW,20e-12,
417,Pass,1,
"Parameters: PW=20p, Vdd_col=950m",,,
418,Vdd_col,950e-3,
418,PW,20e-12,
418,Pass,1,
"Parameters: PW=20p, Vdd_col=975m",,,
419,Vdd_col,975e-3,
419,PW,20e-12,
419,Pass,1,
"Parameters: PW=20p, Vdd_col=1",,,
420,Vdd_col,1,
420,PW,20e-12,
420,Pass,1,
"Parameters: PW=21p, Vdd_col=500m",,,
421,Vdd_col,500e-3,
421,PW,21e-12,
421,Pass,1,
"Parameters: PW=21p, Vdd_col=525m",,,
422,Vdd_col,525e-3,
422,PW,21e-12,
422,Pass,1,
"Parameters: PW=21p, Vdd_col=550m",,,
423,Vdd_col,550e-3,
423,PW,21e-12,
423,Pass,1,
"Parameters: PW=21p, Vdd_col=575m",,,
424,Vdd_col,575e-3,
424,PW,21e-12,
424,Pass,1,
"Parameters: PW=21p, Vdd_col=600m",,,
425,Vdd_col,600e-3,
425,PW,21e-12,
425,Pass,1,
"Parameters: PW=21p, Vdd_col=625m",,,
426,Vdd_col,625e-3,
426,PW,21e-12,
426,Pass,1,
"Parameters: PW=21p, Vdd_col=650m",,,
427,Vdd_col,650e-3,
427,PW,21e-12,
427,Pass,1,
"Parameters: PW=21p, Vdd_col=675m",,,
428,Vdd_col,675e-3,
428,PW,21e-12,
428,Pass,1,
"Parameters: PW=21p, Vdd_col=700m",,,
429,Vdd_col,700e-3,
429,PW,21e-12,
429,Pass,1,
"Parameters: PW=21p, Vdd_col=725m",,,
430,Vdd_col,725e-3,
430,PW,21e-12,
430,Pass,1,
"Parameters: PW=21p, Vdd_col=750m",,,
431,Vdd_col,750e-3,
431,PW,21e-12,
431,Pass,1,
"Parameters: PW=21p, Vdd_col=775m",,,
432,Vdd_col,775e-3,
432,PW,21e-12,
432,Pass,1,
"Parameters: PW=21p, Vdd_col=800m",,,
433,Vdd_col,800e-3,
433,PW,21e-12,
433,Pass,1,
"Parameters: PW=21p, Vdd_col=825m",,,
434,Vdd_col,825e-3,
434,PW,21e-12,
434,Pass,1,
"Parameters: PW=21p, Vdd_col=850m",,,
435,Vdd_col,850e-3,
435,PW,21e-12,
435,Pass,1,
"Parameters: PW=21p, Vdd_col=875m",,,
436,Vdd_col,875e-3,
436,PW,21e-12,
436,Pass,1,
"Parameters: PW=21p, Vdd_col=900m",,,
437,Vdd_col,900e-3,
437,PW,21e-12,
437,Pass,1,
"Parameters: PW=21p, Vdd_col=925m",,,
438,Vdd_col,925e-3,
438,PW,21e-12,
438,Pass,1,
"Parameters: PW=21p, Vdd_col=950m",,,
439,Vdd_col,950e-3,
439,PW,21e-12,
439,Pass,1,
"Parameters: PW=21p, Vdd_col=975m",,,
440,Vdd_col,975e-3,
440,PW,21e-12,
440,Pass,1,
"Parameters: PW=21p, Vdd_col=1",,,
441,Vdd_col,1,
441,PW,21e-12,
441,Pass,1,

